dataset,group,norm,root_part_of_prediction_loss_metric,sensor,sensor_index,sequence,split,x,y,z
DIP,DIP/train,0.022577688097953796,False,pelvis,5,s07_02,train,-0.012631014920771122,0.005414116196334362,-0.017913591116666794
DIP,DIP/train,0.2030099332332611,True,left_forearm,0,s07_03,train,0.20149609446525574,0.023886382579803467,-0.006464919541031122
DIP,DIP/train,0.21709223091602325,True,right_forearm,1,s07_03,train,-0.21596603095531464,0.018708374351263046,0.011734940111637115
DIP,DIP/train,0.17205041646957397,True,left_lower_leg,2,s07_03,train,0.013074001297354698,-0.17155201733112335,0.0005674614221788943
DIP,DIP/train,0.15728966891765594,True,right_lower_leg,3,s07_03,train,-0.010838362388312817,-0.15556718409061432,-0.02052854560315609
DIP,DIP/train,0.1970360428094864,True,head,4,s07_03,train,0.05318347364664078,0.18893684446811676,-0.01725068688392639
DIP,DIP/train,0.027251843363046646,False,pelvis,5,s07_03,train,-0.009620936587452888,0.013384436257183552,-0.021701551973819733
DIP,DIP/train,0.26942798495292664,True,left_forearm,0,s07_04,train,0.24931305646896362,0.09442248940467834,0.03897210955619812
DIP,DIP/train,0.2871703505516052,True,right_forearm,1,s07_04,train,-0.27002617716789246,0.06690791994333267,0.07124606519937515
DIP,DIP/train,0.20060031116008759,True,left_lower_leg,2,s07_04,train,0.04500338435173035,-0.18079376220703125,0.07435585558414459
DIP,DIP/train,0.17853915691375732,True,right_lower_leg,3,s07_04,train,-0.014874855056405067,-0.1634824126958847,0.07020305097103119
DIP,DIP/train,0.22183731198310852,True,head,4,s07_04,train,0.10823706537485123,0.19208429753780365,0.024498047307133675
DIP,DIP/train,0.050172507762908936,False,pelvis,5,s07_04,train,-0.00942357536405325,0.04076654836535454,-0.027686916291713715
DIP,DIP/train,0.2254558503627777,True,left_forearm,0,s07_05,train,0.2231583595275879,0.0318378247320652,0.004127331078052521
DIP,DIP/train,0.21903690695762634,True,right_forearm,1,s07_05,train,-0.21635951101779938,0.03161867707967758,0.012883669696748257
DIP,DIP/train,0.24709302186965942,True,left_lower_leg,2,s07_05,train,0.015443626791238785,-0.24660558998584747,0.001461248379200697
DIP,DIP/train,0.32651543617248535,True,right_lower_leg,3,s07_05,train,-0.055558379739522934,-0.31998828053474426,-0.033661339432001114
DIP,DIP/train,0.18965555727481842,True,head,4,s07_05,train,-0.00023918603255879134,0.18963110446929932,0.0030364319682121277
DIP,DIP/train,0.159870445728302,False,pelvis,5,s07_05,train,-0.019266635179519653,0.14967764914035797,-0.052763231098651886
DIP,DIP/val,0.23431140184402466,True,left_forearm,0,s08_01_a,val,0.2332189530134201,0.02156566083431244,0.006758563220500946
DIP,DIP/val,0.23411862552165985,True,right_forearm,1,s08_01_a,val,-0.23288370668888092,0.01588180661201477,0.01801321655511856
DIP,DIP/val,0.1465640813112259,True,left_lower_leg,2,s08_01_a,val,-0.002628875197842717,-0.14484810829162598,0.02220684103667736
DIP,DIP/val,0.08755826950073242,True,right_lower_leg,3,s08_01_a,val,-0.022056331858038902,-0.08465888351202011,-0.0035835648886859417
DIP,DIP/val,0.20294654369354248,True,head,4,s08_01_a,val,-0.0038095174822956324,0.20267833769321442,0.009709720499813557
DIP,DIP/val,0.10544677078723907,False,pelvis,5,s08_01_a,val,-0.03814106434583664,0.03717167302966118,-0.0910084992647171
DIP,DIP/val,0.23590339720249176,True,left_forearm,0,s08_01_b,val,0.23273460566997528,0.03638070449233055,-0.012706601992249489
DIP,DIP/val,0.23372793197631836,True,right_forearm,1,s08_01_b,val,-0.23115821182727814,0.03312543034553528,0.0098657151684165
DIP,DIP/val,0.13132745027542114,True,left_lower_leg,2,s08_01_b,val,0.010309090837836266,-0.1268584132194519,0.032366134226322174
DIP,DIP/val,0.06838244199752808,True,right_lower_leg,3,s08_01_b,val,-0.010481460951268673,-0.06750898063182831,0.0029723013285547495
DIP,DIP/val,0.20628303289413452,True,head,4,s08_01_b,val,-0.006724666338413954,0.20604842901229858,0.007177356630563736
DIP,DIP/val,0.11929872632026672,False,pelvis,5,s08_01_b,val,-0.04213991388678551,0.03563578799366951,-0.10576627403497696
DIP,DIP/val,0.22060398757457733,True,left_forearm,0,s08_02,val,0.2202400416135788,0.012649482116103172,-0.0006594199221581221
DIP,DIP/val,0.21758674085140228,True,right_forearm,1,s08_02,val,-0.2159065455198288,0.02695033699274063,0.0014245924539864063
DIP,DIP/val,0.11665388941764832,True,left_lower_leg,2,s08_02,val,-0.0008752589346840978,-0.11623700708150864,0.009814413264393806
DIP,DIP/val,0.11494514346122742,True,right_lower_leg,3,s08_02,val,-0.0194842629134655,-0.1130785346031189,-0.006781933829188347
DIP,DIP/val,0.20001596212387085,True,head,4,s08_02,val,-0.014365741983056068,0.1993587762117386,-0.007489123847335577
DIP,DIP/val,0.052049074321985245,False,pelvis,5,s08_02,val,-0.024650126695632935,0.02507026679813862,-0.03837914764881134
DIP,DIP/val,0.22719231247901917,True,left_forearm,0,s08_03,val,0.22513337433338165,0.02911803126335144,-0.009135160595178604
DIP,DIP/val,0.2341403067111969,True,right_forearm,1,s08_03,val,-0.2336987853050232,0.0018835931550711393,0.014248216524720192
DIP,DIP/val,0.147579163312912,True,left_lower_leg,2,s08_03,val,0.018875835463404655,-0.1461603045463562,0.0077767567709088326
DIP,DIP/val,0.14543862640857697,True,right_lower_leg,3,s08_03,val,-0.01595788262784481,-0.1439775675535202,-0.012969166040420532
DIP,DIP/val,0.19602973759174347,True,head,4,s08_03,val,0.004246585536748171,0.19287759065628052,-0.034754250198602676
DIP,DIP/val,0.05207541957497597,False,pelvis,5,s08_03,val,-0.02178983762860298,0.02168176881968975,-0.042035143822431564
DIP,DIP/val,0.3057885468006134,True,left_forearm,0,s08_04,val,0.29343220591545105,0.06498651206493378,0.05639981850981712
DIP,DIP/val,0.3137136399745941,True,right_forearm,1,s08_04,val,-0.2971762418746948,0.04428665339946747,0.09022874385118484
DIP,DIP/val,0.19471633434295654,True,left_lower_leg,2,s08_04,val,0.02194656990468502,-0.18334953486919403,0.06177171319723129
DIP,DIP/val,0.17730587720870972,True,right_lower_leg,3,s08_04,val,-0.025424011051654816,-0.16862083971500397,0.048559315502643585
DIP,DIP/val,0.34785351157188416,True,head,4,s08_04,val,-0.21402443945407867,0.27151837944984436,-0.03838452324271202
DIP,DIP/val,0.07950820028781891,False,pelvis,5,s08_04,val,-0.04297059401869774,0.0529920868575573,-0.04082794114947319
DIP,DIP/val,0.22413013875484467,True,left_forearm,0,s08_05,val,0.22129392623901367,0.03538156673312187,0.0033859696704894304
DIP,DIP/val,0.22508694231510162,True,right_forearm,1,s08_05,val,-0.22290463745594025,0.02482995018362999,0.01900338940322399
DIP,DIP/val,0.040580715984106064,True,left_lower_leg,2,s08_05,val,0.005446676630526781,-0.03708144649863243,0.015559390187263489
DIP,DIP/val,0.054256927222013474,True,right_lower_leg,3,s08_05,val,-0.025193864479660988,-0.044409312307834625,0.018354732543230057
DIP,DIP/val,0.1959441751241684,True,head,4,s08_05,val,-0.0040470873937010765,0.19581253826618195,0.0059320819564163685
DIP,DIP/val,0.09619145095348358,False,pelvis,5,s08_05,val,-0.012995228171348572,0.08502499014139175,-0.043065886944532394
DIP,DIP/test,0.23857426643371582,True,left_forearm,0,s09_01_a,test,0.23592759668827057,0.033322930335998535,0.012059497646987438
DIP,DIP/test,0.23423688113689423,True,right_forearm,1,s09_01_a,test,-0.2321644276380539,0.026929590851068497,0.015536904335021973
DIP,DIP/test,0.1878729611635208,True,left_lower_leg,2,s09_01_a,test,0.006510965991765261,-0.1877163052558899,-0.00405496871098876
DIP,DIP/test,0.16020938754081726,True,right_lower_leg,3,s09_01_a,test,-0.005973721854388714,-0.15788984298706055,-0.02649826742708683
DIP,DIP/test,0.21380721032619476,True,head,4,s09_01_a,test,-0.0013889861293137074,0.21348224580287933,0.011701667681336403
DIP,DIP/test,0.11918285489082336,False,pelvis,5,s09_01_a,test,-0.043084196746349335,0.023114826530218124,-0.10869227349758148
DIP,DIP/test,0.22879591584205627,True,left_forearm,0,s09_01_b,test,0.22565580904483795,0.03732651472091675,0.005810482893139124
DIP,DIP/test,0.23619519174098969,True,right_forearm,1,s09_01_b,test,-0.2328721582889557,0.038401782512664795,0.009166892617940903
DIP,DIP/test,0.19317956268787384,True,left_lower_leg,2,s09_01_b,test,-0.009676763787865639,-0.19259785115718842,0.011435355059802532
DIP,DIP/test,0.13975074887275696,True,right_lower_leg,3,s09_01_b,test,0.013742308132350445,-0.1351957470178604,-0.03261184319853783
DIP,DIP/test,0.22422650456428528,True,head,4,s09_01_b,test,-0.004379000980407,0.2241162359714508,0.005501121282577515
DIP,DIP/test,0.10555074363946915,False,pelvis,5,s09_01_b,test,-0.026955794543027878,0.027411386370658875,-0.09830036014318466
DIP,DIP/test,0.23491834104061127,True,left_forearm,0,s09_01_c,test,0.23269379138946533,0.030688714236021042,0.009921304881572723
DIP,DIP/test,0.2208721786737442,True,right_forearm,1,s09_01_c,test,-0.2171027511358261,0.03590814769268036,0.01901360973715782
DIP,DIP/test,0.21292702853679657,True,left_lower_leg,2,s09_01_c,test,-0.00042534759268164635,-0.21292199194431305,0.0014020445523783565
DIP,DIP/test,0.14779575169086456,True,right_lower_leg,3,s09_01_c,test,0.03166552260518074,-0.1381448358297348,-0.04191519692540169
DIP,DIP/test,0.17732949554920197,True,head,4,s09_01_c,test,-0.0052178665064275265,0.17681710422039032,0.012419252656400204
DIP,DIP/test,0.07053254544734955,False,pelvis,5,s09_01_c,test,-0.029537778347730637,0.015852730721235275,-0.06205683574080467
DIP,DIP/test,0.208378866314888,True,left_forearm,0,s09_02_a,test,0.20826248824596405,0.005558805540204048,0.004193838220089674
DIP,DIP/test,0.22118927538394928,True,right_forearm,1,s09_02_a,test,-0.21969467401504517,0.025515636429190636,0.002810167847201228
DIP,DIP/test,0.20929841697216034,True,left_lower_leg,2,s09_02_a,test,0.008926310576498508,-0.1989884376525879,0.06426315754652023
DIP,DIP/test,0.19626490771770477,True,right_lower_leg,3,s09_02_a,test,-0.03487807884812355,-0.1931016743183136,-0.003896225243806839
DIP,DIP/test,0.19215358793735504,True,head,4,s09_02_a,test,-0.009885543026030064,0.18983270227909088,0.02808595448732376
DIP,DIP/test,0.04819735139608383,False,pelvis,5,s09_02_a,test,-0.02435622736811638,0.007260629441589117,-0.04095170646905899
DIP,DIP/test,0.18886668980121613,True,left_forearm,0,s09_02_b,test,0.18756021559238434,0.014356016181409359,0.016902614384889603
DIP,DIP/test,0.20411528646945953,True,right_forearm,1,s09_02_b,test,-0.203388974070549,0.0019011589465662837,-0.01709851622581482
DIP,DIP/test,0.12740400433540344,True,left_lower_leg,2,s09_02_b,test,0.01428152620792389,-0.12544108927249908,0.017098290845751762
DIP,DIP/test,0.1750190556049347,True,right_lower_leg,3,s09_02_b,test,-0.03272274509072304,-0.1719309389591217,0.0008022034890018404
DIP,DIP/test,0.18398527801036835,True,head,4,s09_02_b,test,0.0012825424782931805,0.18397940695285797,-0.0007161104585975409
DIP,DIP/test,0.05861929804086685,False,pelvis,5,s09_02_b,test,-0.027154767885804176,0.019709395244717598,-0.04806641489267349
DIP,DIP/test,0.2394380420446396,True,left_forearm,0,s09_03_a,test,0.23624569177627563,0.03893423080444336,0.0016347543569281697
DIP,DIP/test,0.20230019092559814,True,right_forearm,1,s09_03_a,test,-0.19747962057590485,0.02759382501244545,0.034143026918172836
DIP,DIP/test,0.1219930350780487,True,left_lower_leg,2,s09_03_a,test,0.0036954053211957216,-0.12186743319034576,0.0041197519749403
DIP,DIP/test,0.15781167149543762,True,right_lower_leg,3,s09_03_a,test,-0.03594795614480972,-0.1534239798784256,-0.008564550429582596
DIP,DIP/test,0.21064497530460358,True,head,4,s09_03_a,test,0.021760104224085808,0.2089761197566986,0.015059416182339191
DIP,DIP/test,0.03616439178586006,False,pelvis,5,s09_03_a,test,-0.015373286791145802,0.024390436708927155,-0.021831899881362915
DIP,DIP/test,0.2257826179265976,True,left_forearm,0,s09_03_b,test,0.22469903528690338,0.021110953763127327,-0.006516165100038052
DIP,DIP/test,0.2320086658000946,True,right_forearm,1,s09_03_b,test,-0.2301447093486786,0.02934112213551998,-0.0007276522228494287
DIP,DIP/test,0.171107679605484,True,left_lower_leg,2,s09_03_b,test,0.01770024001598358,-0.1699162870645523,0.009643364697694778
DIP,DIP/test,0.19286461174488068,True,right_lower_leg,3,s09_03_b,test,-0.03132857382297516,-0.18970069289207458,-0.015130320563912392
DIP,DIP/test,0.19068369269371033,True,head,4,s09_03_b,test,0.006353264674544334,0.18869967758655548,0.02668965980410576
DIP,DIP/test,0.045486342161893845,False,pelvis,5,s09_03_b,test,-0.0215134434401989,0.029939156025648117,-0.026642560958862305
DIP,DIP/test,0.1975821852684021,True,left_forearm,0,s09_04,test,0.19497305154800415,0.028578301891684532,0.01440509594976902
DIP,DIP/test,0.2244722545146942,True,right_forearm,1,s09_04,test,-0.20783255994319916,0.08453363925218582,-0.006890940945595503
DIP,DIP/test,0.20847024023532867,True,left_lower_leg,2,s09_04,test,0.03180119767785072,-0.20379702746868134,0.03025388903915882
DIP,DIP/test,0.19574636220932007,True,right_lower_leg,3,s09_04,test,-0.031622178852558136,-0.19091056287288666,0.02949298545718193
DIP,DIP/test,0.19286200404167175,True,head,4,s09_04,test,0.09487617760896683,0.1635870337486267,0.03786220774054527
DIP,DIP/test,0.022852635011076927,False,pelvis,5,s09_04,test,-0.012840610928833485,0.017672207206487656,-0.006712278816848993
DIP,DIP/test,0.23830950260162354,True,left_forearm,0,s09_05,test,0.23611871898174286,0.03049936704337597,0.010448005050420761
DIP,DIP/test,0.2260819673538208,True,right_forearm,1,s09_05,test,-0.2226870059967041,0.037101563066244125,0.012125530280172825
DIP,DIP/test,0.1187455877661705,True,left_lower_leg,2,s09_05,test,-0.029853885993361473,-0.10205194354057312,-0.05286455526947975
DIP,DIP/test,0.17222058773040771,True,right_lower_leg,3,s09_05,test,-0.05626031011343002,-0.16234628856182098,-0.011763961985707283
DIP,DIP/test,0.1970292329788208,True,head,4,s09_05,test,-0.002838999731466174,0.19672057032585144,0.010652388446033001
DIP,DIP/test,0.06250398606061935,False,pelvis,5,s09_05,test,-0.008337752893567085,0.05707915127277374,-0.024066586047410965
DIP,DIP/test,0.23399612307548523,True,left_forearm,0,s10_01_a,test,0.23325298726558685,0.01686381921172142,0.007927143946290016
DIP,DIP/test,0.23371294140815735,True,right_forearm,1,s10_01_a,test,-0.23262092471122742,0.011683831922709942,0.019306259229779243
DIP,DIP/test,0.13666188716888428,True,left_lower_leg,2,s10_01_a,test,0.01291624829173088,-0.1348743587732315,0.017847932875156403
DIP,DIP/test,0.14434346556663513,True,right_lower_leg,3,s10_01_a,test,-0.0190181452780962,-0.14174902439117432,-0.01950797811150551
DIP,DIP/test,0.20058195292949677,True,head,4,s10_01_a,test,0.00035065581323578954,0.20056037604808807,-0.002921135863289237
DIP,DIP/test,0.0887972041964531,False,pelvis,5,s10_01_a,test,-0.032266765832901,0.020436564460396767,-0.08016324788331985
DIP,DIP/test,0.22849565744400024,True,left_forearm,0,s10_01_b,test,0.22743886709213257,0.021311098709702492,-0.005260017234832048
DIP,DIP/test,0.22745315730571747,True,right_forearm,1,s10_01_b,test,-0.22541283071041107,0.023481063544750214,0.019303645938634872
DIP,DIP/test,0.17109540104866028,True,left_lower_leg,2,s10_01_b,test,0.0018571559339761734,-0.17094923555850983,-0.006822604686021805
DIP,DIP/test,0.1683831512928009,True,right_lower_leg,3,s10_01_b,test,-0.017442241311073303,-0.1658952832221985,-0.02296541817486286
DIP,DIP/test,0.2070782482624054,True,head,4,s10_01_b,test,-0.020866042003035545,0.20564764738082886,0.012451988644897938
DIP,DIP/test,0.12266116589307785,False,pelvis,5,s10_01_b,test,-0.04069835692644119,0.007462924811989069,-0.11547168344259262
DIP,DIP/test,0.22327713668346405,True,left_forearm,0,s10_01_c,test,0.2212153673171997,0.03027145192027092,0.00028278338140808046
DIP,DIP/test,0.23289526998996735,True,right_forearm,1,s10_01_c,test,-0.23171579837799072,0.021524567157030106,0.009202522225677967
DIP,DIP/test,0.1106986477971077,True,left_lower_leg,2,s10_01_c,test,0.010728150606155396,-0.10997831076383591,0.006623314693570137
DIP,DIP/test,0.10268066823482513,True,right_lower_leg,3,s10_01_c,test,0.00838970672339201,-0.08941644430160522,-0.04977581650018692
DIP,DIP/test,0.1872289627790451,True,head,4,s10_01_c,test,-0.02577114664018154,0.18422017991542816,0.021294528618454933
DIP,DIP/test,0.11331414431333542,False,pelvis,5,s10_01_c,test,-0.03255501762032509,-0.03576158359646797,-0.10247621685266495
DIP,DIP/test,0.19411632418632507,True,left_forearm,0,s10_02,test,0.19399520754814148,-0.004868450108915567,0.004827604163438082
DIP,DIP/test,0.18979744613170624,True,right_forearm,1,s10_02,test,-0.18827296793460846,0.011899487115442753,0.020850935950875282
DIP,DIP/test,0.15497654676437378,True,left_lower_leg,2,s10_02,test,0.017499692738056183,-0.15295788645744324,0.017758838832378387
DIP,DIP/test,0.16130521893501282,True,right_lower_leg,3,s10_02,test,-0.014462058432400227,-0.16053220629692078,0.0062952591106295586
DIP,DIP/test,0.18538518249988556,True,head,4,s10_02,test,0.0021892725490033627,0.18318134546279907,0.028415950015187263
DIP,DIP/test,0.03429364040493965,False,pelvis,5,s10_02,test,-0.016896184533834457,0.006063311826437712,-0.029220007359981537
DIP,DIP/test,0.22888825833797455,True,left_forearm,0,s10_03_a,test,0.22599583864212036,0.03192037716507912,0.017228074371814728
DIP,DIP/test,0.21834880113601685,True,right_forearm,1,s10_03_a,test,-0.2163151353597641,-0.028797268867492676,-0.007394394371658564
DIP,DIP/test,0.11364036798477173,True,left_lower_leg,2,s10_03_a,test,0.012870265170931816,-0.11186189949512482,0.015342931263148785
DIP,DIP/test,0.14009365439414978,True,right_lower_leg,3,s10_03_a,test,-0.01090637594461441,-0.13887351751327515,-0.014880498871207237
DIP,DIP/test,0.23240503668785095,True,head,4,s10_03_a,test,0.004823204595595598,0.23145002126693726,-0.02048724889755249
DIP,DIP/test,0.03605424240231514,False,pelvis,5,s10_03_a,test,-0.009995056316256523,0.02215603180229664,-0.026629257947206497
DIP,DIP/test,0.22271546721458435,True,left_forearm,0,s10_03_b,test,0.21949106454849243,0.03705819323658943,-0.007248484063893557
DIP,DIP/test,0.19461949169635773,True,right_forearm,1,s10_03_b,test,-0.19300955533981323,0.0033534809481352568,-0.024755127727985382
DIP,DIP/test,0.15089991688728333,True,left_lower_leg,2,s10_03_b,test,0.014632612466812134,-0.1485002189874649,0.022457871586084366
DIP,DIP/test,0.1749878227710724,True,right_lower_leg,3,s10_03_b,test,-0.02360529825091362,-0.17338785529136658,0.00042614041012711823
DIP,DIP/test,0.16529697179794312,True,head,4,s10_03_b,test,-0.030842933803796768,0.16198715567588806,0.011487537063658237
DIP,DIP/test,0.047804903239011765,False,pelvis,5,s10_03_b,test,-0.016129465773701668,0.02977393940091133,-0.03374405950307846
DIP,DIP/test,0.2136848270893097,True,left_forearm,0,s10_04_a,test,0.18881872296333313,0.06447473913431168,0.0764964371919632
DIP,DIP/test,0.22213353216648102,True,right_forearm,1,s10_04_a,test,-0.18277764320373535,0.09618426114320755,0.08175713568925858
DIP,DIP/test,0.17422732710838318,True,left_lower_leg,2,s10_04_a,test,0.012848956510424614,-0.1688104271888733,0.041147369891405106
DIP,DIP/test,0.17300964891910553,True,right_lower_leg,3,s10_04_a,test,-0.04100663587450981,-0.1607116013765335,0.049219656735658646
DIP,DIP/test,0.3381032347679138,True,head,4,s10_04_a,test,-0.1296682208776474,0.26370957493782043,-0.1672040969133377
DIP,DIP/test,0.04459567740559578,False,pelvis,5,s10_04_a,test,-0.03287391737103462,0.02945045940577984,-0.006383595056831837
DIP,DIP/test,0.16494089365005493,True,left_forearm,0,s10_04_b,test,0.1558188796043396,0.053390394896268845,-0.008685825392603874
DIP,DIP/test,0.1697438508272171,True,right_forearm,1,s10_04_b,test,-0.16705529391765594,0.02368379384279251,0.018562862649559975
DIP,DIP/test,0.20295405387878418,True,left_lower_leg,2,s10_04_b,test,0.03750649467110634,-0.1822742223739624,0.08099207282066345
DIP,DIP/test,0.2144327610731125,True,right_lower_leg,3,s10_04_b,test,-0.0445159487426281,-0.20498722791671753,0.04449697211384773
DIP,DIP/test,0.1816386878490448,True,head,4,s10_04_b,test,-0.0015975870192050934,0.15198755264282227,0.09944769740104675
DIP,DIP/test,0.0555238202214241,False,pelvis,5,s10_04_b,test,-0.04003113508224487,0.030712919309735298,-0.023175839334726334
DIP,DIP/test,0.22579611837863922,True,left_forearm,0,s10_04_c,test,0.2233131378889084,0.03277040272951126,0.0064211017452180386
DIP,DIP/test,0.2224380373954773,True,right_forearm,1,s10_04_c,test,-0.2208038866519928,0.02440248243510723,0.01135079376399517
DIP,DIP/test,0.17848756909370422,True,left_lower_leg,2,s10_04_c,test,-0.004916240461170673,-0.17594914138317108,0.029589567333459854
DIP,DIP/test,0.19003911316394806,True,right_lower_leg,3,s10_04_c,test,-0.032738540321588516,-0.184318408370018,0.03270740061998367
DIP,DIP/test,0.19318434596061707,True,head,4,s10_04_c,test,-0.007615956943482161,0.19113129377365112,0.02703724056482315
DIP,DIP/test,0.07934530079364777,False,pelvis,5,s10_04_c,test,-0.017953531816601753,0.04038190841674805,-0.06589877605438232
DIP,DIP/test,0.2227829396724701,True,left_forearm,0,s10_05,test,0.22113996744155884,0.025676304474473,0.008371386677026749
DIP,DIP/test,0.21776096522808075,True,right_forearm,1,s10_05,test,-0.2154017686843872,0.02639334835112095,0.01803637109696865
DIP,DIP/test,0.11783036589622498,True,left_lower_leg,2,s10_05,test,-0.005887509789317846,-0.09346400946378708,-0.0715109184384346
DIP,DIP/test,0.13343225419521332,True,right_lower_leg,3,s10_05,test,-0.02659737318754196,-0.13053016364574432,-0.00765663105994463
DIP,DIP/test,0.19501039385795593,True,head,4,s10_05,test,-0.000177176232682541,0.1949753612279892,0.0036920802667737007
DIP,DIP/test,0.03374741971492767,False,pelvis,5,s10_05,test,0.0021927915513515472,0.03090018220245838,-0.013388758525252342
TotalCapture,TotalCapture/train,0.20194068551063538,True,left_forearm,0,s1_acting1,train,0.1989993304014206,0.028626907616853714,0.018968550488352776
TotalCapture,TotalCapture/train,0.18935103714466095,True,right_forearm,1,s1_acting1,train,-0.1822572946548462,0.05065375939011574,-0.008384146727621555
TotalCapture,TotalCapture/train,0.1544339954853058,True,left_lower_leg,2,s1_acting1,train,-0.016967972740530968,-0.14979983866214752,0.03349558636546135
TotalCapture,TotalCapture/train,0.24790292978286743,True,right_lower_leg,3,s1_acting1,train,-0.04644474387168884,-0.243276447057724,-0.010738546028733253
TotalCapture,TotalCapture/train,0.21499131619930267,True,head,4,s1_acting1,train,0.012671980075538158,0.2143000066280365,0.011670342646539211
TotalCapture,TotalCapture/train,0.14058466255664825,False,pelvis,5,s1_acting1,train,-0.02668687142431736,0.11182628571987152,-0.08091191947460175
TotalCapture,TotalCapture/train,0.17030292749404907,True,left_forearm,0,s1_acting2,train,0.1645238995552063,0.043400444090366364,0.007167492527514696
TotalCapture,TotalCapture/train,0.07091835141181946,True,right_forearm,1,s1_acting2,train,-0.07065048068761826,-0.0005638204165734351,-0.0061322469264268875
TotalCapture,TotalCapture/train,0.15870346128940582,True,left_lower_leg,2,s1_acting2,train,-0.013395784422755241,-0.15533499419689178,0.029637480154633522
TotalCapture,TotalCapture/train,0.2469567358493805,True,right_lower_leg,3,s1_acting2,train,-0.034674376249313354,-0.24428392946720123,-0.010520568117499352
TotalCapture,TotalCapture/train,0.20520693063735962,True,head,4,s1_acting2,train,0.012621751986443996,0.20472130179405212,0.0063057248480618
TotalCapture,TotalCapture/train,0.10568729043006897,False,pelvis,5,s1_acting2,train,-0.02037164755165577,0.07546619325876236,-0.07113123685121536
TotalCapture,TotalCapture/train,0.19955076277256012,True,left_forearm,0,s1_acting3,train,0.19053153693675995,0.055931925773620605,0.019744910299777985
TotalCapture,TotalCapture/train,0.18959978222846985,True,right_forearm,1,s1_acting3,train,-0.1805712729692459,0.057809725403785706,0.00035956641659140587
TotalCapture,TotalCapture/train,0.16225284337997437,True,left_lower_leg,2,s1_acting3,train,-0.018407968804240227,-0.1572640985250473,0.035427890717983246
TotalCapture,TotalCapture/train,0.24554792046546936,True,right_lower_leg,3,s1_acting3,train,-0.03366054221987724,-0.2430599480867386,-0.009088902734220028
TotalCapture,TotalCapture/train,0.20887497067451477,True,head,4,s1_acting3,train,0.0049257040955126286,0.20870131254196167,0.006946355104446411
TotalCapture,TotalCapture/train,0.1625821590423584,False,pelvis,5,s1_acting3,train,-0.030779248103499413,0.11576080322265625,-0.10993193835020065
TotalCapture,TotalCapture/train,0.18288804590702057,True,left_forearm,0,s1_freestyle1,train,0.1760047972202301,0.049665700644254684,0.0019143852405250072
TotalCapture,TotalCapture/train,0.1828136444091797,True,right_forearm,1,s1_freestyle1,train,-0.17270711064338684,0.05943382531404495,-0.007791200652718544
TotalCapture,TotalCapture/train,0.16380034387111664,True,left_lower_leg,2,s1_freestyle1,train,-0.003042326308786869,-0.16057154536247253,0.03221919387578964
TotalCapture,TotalCapture/train,0.24549244344234467,True,right_lower_leg,3,s1_freestyle1,train,-0.03433919697999954,-0.24307881295681,-0.00022299303964246064
TotalCapture,TotalCapture/train,0.17851658165454865,True,head,4,s1_freestyle1,train,0.00010425161599414423,0.17824137210845947,-0.009908312931656837
TotalCapture,TotalCapture/train,0.10975224524736404,False,pelvis,5,s1_freestyle1,train,-0.012337247841060162,0.08306471258401871,-0.07066541910171509
TotalCapture,TotalCapture/train,0.19019559025764465,True,left_forearm,0,s1_freestyle2,train,0.1817294955253601,0.051532939076423645,0.022206099703907967
TotalCapture,TotalCapture/train,0.18139289319515228,True,right_forearm,1,s1_freestyle2,train,-0.17278681695461273,0.05258367955684662,0.01682416722178459
TotalCapture,TotalCapture/train,0.15822452306747437,True,left_lower_leg,2,s1_freestyle2,train,-0.012756996788084507,-0.15298500657081604,0.038312461227178574
TotalCapture,TotalCapture/train,0.24600496888160706,True,right_lower_leg,3,s1_freestyle2,train,-0.03029947355389595,-0.24396568536758423,-0.009007051587104797
TotalCapture,TotalCapture/train,0.22351282835006714,True,head,4,s1_freestyle2,train,0.004756303504109383,0.22334864735603333,0.007123651448637247
TotalCapture,TotalCapture/train,0.13753192126750946,False,pelvis,5,s1_freestyle2,train,-0.03774184733629227,0.10284611582756042,-0.08314601331949234
TotalCapture,TotalCapture/train,0.1979958564043045,True,left_forearm,0,s1_freestyle3,train,0.18554569780826569,0.055732112377882004,0.04085439443588257
TotalCapture,TotalCapture/train,0.17452657222747803,True,right_forearm,1,s1_freestyle3,train,-0.16498464345932007,0.045206744223833084,0.03458242118358612
TotalCapture,TotalCapture/train,0.16032937169075012,True,left_lower_leg,2,s1_freestyle3,train,-0.009605281986296177,-0.1564779430627823,0.03358420729637146
TotalCapture,TotalCapture/train,0.24521225690841675,True,right_lower_leg,3,s1_freestyle3,train,-0.052798498421907425,-0.23830309510231018,-0.023516088724136353
TotalCapture,TotalCapture/train,0.20178255438804626,True,head,4,s1_freestyle3,train,0.023316606879234314,0.2002933919429779,0.00742221949622035
TotalCapture,TotalCapture/train,0.1589403748512268,False,pelvis,5,s1_freestyle3,train,-0.02942509762942791,0.11787945032119751,-0.10247264057397842
TotalCapture,TotalCapture/train,0.19749611616134644,True,left_forearm,0,s1_rom1,train,0.18807055056095123,0.05556637793779373,0.023378677666187286
TotalCapture,TotalCapture/train,0.1875130981206894,True,right_forearm,1,s1_rom1,train,-0.1788744330406189,0.053734153509140015,0.01666555367410183
TotalCapture,TotalCapture/train,0.15883252024650574,True,left_lower_leg,2,s1_rom1,train,2.6172678190050647e-05,-0.15750253200531006,0.020511509850621223
